crosswalk_id,tube,on,off,distance
06-0000026103,양천향교,8965.923076923076,9118.794871794871,367.79589963264476
06-0000000042,김포공항,25718.53846153846,24021.153846153848,368.28679687381936
06-0000015705,양천향교,8965.923076923076,9118.794871794871,368.50916000332495
06-0000013145,가양,20669.30769230769,20122.74358974359,368.63796571711515
06-0000003246,우장산,13611.076923076924,13370.076923076924,368.9981657527972
06-0000045714,마곡,9872.205128205129,9996.28205128205,369.4228008296141
06-0000013633,마곡나루,21288.871794871797,20787.07692307692,369.45941418098846
06-0000048565,우장산,13611.076923076924,13370.076923076924,369.51677310347253
06-0000036539,가양,20669.30769230769,20122.74358974359,369.69147412789295
06-0000051727,양천향교,8965.923076923076,9118.794871794871,369.70080369339274
06-0000013442,양천향교,8965.923076923076,9118.794871794871,369.8700839069001
06-0000013138,화곡,27246.28205128205,25422.128205128207,369.91415962624535
06-0000050010,가양,20669.30769230769,20122.74358974359,369.9344656913277
06-0000045716,발산,19879.82051282051,20772.97435897436,370.1544061355793
06-0000027786,신방화,6518.641025641025,6320.307692307692,370.57000963466186
06-0000013634,마곡나루,21288.871794871797,20787.07692307692,370.630966455317
06-0000051462,가양,20669.30769230769,20122.74358974359,370.7462705700373
06-0000014250,김포공항,25718.53846153846,24021.153846153848,371.24842396410725
06-0000033817,염창,16735.410256410258,16139.615384615385,371.7125643221379
06-0000040238,신방화,6518.641025641025,6320.307692307692,371.740354142333
06-0000051458,마곡,9872.205128205129,9996.28205128205,372.2061213613451
06-0000013038,개화산,5385.2307692307695,5159.564102564103,372.3356664568593
06-0000015739,개화산,5385.2307692307695,5159.564102564103,372.72637024816044
06-0000013154,송정,6145.179487179487,5809.076923076923,372.96789876556466
06-0000013663,방화,6402.48717948718,6107.538461538462,373.3143778987543
06-0000027455,염창,16735.410256410258,16139.615384615385,373.3319282086307
06-0000048564,우장산,13611.076923076924,13370.076923076924,373.54443493749545
06-0000013155,송정,6145.179487179487,5809.076923076923,373.6092411555234
06-0000013523,우장산,13611.076923076924,13370.076923076924,373.77508923221745
06-0000025495,가양,20669.30769230769,20122.74358974359,373.83675866066284
06-0000012023,염창,16735.410256410258,16139.615384615385,374.1267744037062
06-0000047273,염창,16735.410256410258,16139.615384615385,374.46130296502196
06-0000035205,증미,6634.128205128205,6262.128205128205,374.5275989084297
06-0000035547,증미,6634.128205128205,6262.128205128205,374.9632757375015
06-0000013172,증미,6634.128205128205,6262.128205128205,375.030692750761
06-0000036538,가양,20669.30769230769,20122.74358974359,375.2454762575811
06-0000013447,양천향교,8965.923076923076,9118.794871794871,376.20973547470135
06-0000052137,마곡나루,21288.871794871797,20787.07692307692,376.21338179418234
06-0000045677,신방화,6518.641025641025,6320.307692307692,376.34286060057946
06-0000013446,양천향교,8965.923076923076,9118.794871794871,376.5790982059971
06-0000035204,증미,6634.128205128205,6262.128205128205,376.80405079036893
06-0000039040,발산,19879.82051282051,20772.97435897436,376.83897335405425
06-0000049548,양천향교,8965.923076923076,9118.794871794871,377.0710168549576
06-0000013639,방화,6402.48717948718,6107.538461538462,377.8213734051996
06-0000045692,발산,19879.82051282051,20772.97435897436,378.09687851708156
06-0000027852,방화,6402.48717948718,6107.538461538462,378.4216101665205
06-0000013581,가양,20669.30769230769,20122.74358974359,378.43311287744126
06-0000045717,발산,19879.82051282051,20772.97435897436,378.6732175200021
06-0000012863,양천향교,8965.923076923076,9118.794871794871,378.6941909229762
06-0000013801,공항시장,2778.153846153846,2968.974358974359,379.4740478924114
06-0000045847,마곡,9872.205128205129,9996.28205128205,379.5804769367479
06-0000015755,개화산,5385.2307692307695,5159.564102564103,380.27704793644443
06-0000037770,개화산,5385.2307692307695,5159.564102564103,380.5059620748538
06-0000045713,발산,19879.82051282051,20772.97435897436,381.3011590896471
06-0000026278,개화산,5385.2307692307695,5159.564102564103,381.41117907159406
06-0000027835,증미,6634.128205128205,6262.128205128205,382.14112750300524
06-0000000041,김포공항,25718.53846153846,24021.153846153848,382.45007128078163
06-0000013137,화곡,27246.28205128205,25422.128205128207,382.8884052753701
06-0000013638,개화산,5385.2307692307695,5159.564102564103,382.9201588587999
06-0000013146,가양,20669.30769230769,20122.74358974359,382.975445938064
06-0000050675,마곡,9872.205128205129,9996.28205128205,383.28463704711123
06-0000052456,등촌,10748.333333333334,10268.076923076924,383.39581446025744
06-0000013092,증미,6634.128205128205,6262.128205128205,383.6269605084306
06-0000013959,방화,6402.48717948718,6107.538461538462,383.73699526660573
06-0000048424,화곡,27246.28205128205,25422.128205128207,383.7833932723723
06-0000045882,마곡나루,21288.871794871797,20787.07692307692,383.9138849224356
06-0000015737,마곡나루,21288.871794871797,20787.07692307692,384.1743627955857
06-0000045666,발산,19879.82051282051,20772.97435897436,384.21981409710224
06-0000020800,방화,6402.48717948718,6107.538461538462,384.9674294281884
06-0000013440,양천향교,8965.923076923076,9118.794871794871,385.17191988359104
06-0000019869,신방화,6518.641025641025,6320.307692307692,385.4900043427703
06-0000048353,마곡,9872.205128205129,9996.28205128205,385.76555423126496
06-0000013637,개화산,5385.2307692307695,5159.564102564103,386.0642575453638
06-0000012167,양천향교,8965.923076923076,9118.794871794871,386.44290801023965
06-0000026765,신방화,6518.641025641025,6320.307692307692,386.5914324024664
06-0000013091,증미,6634.128205128205,6262.128205128205,386.6324277705935
06-0000013947,공항시장,2778.153846153846,2968.974358974359,386.68342541654533
06-0000012864,양천향교,8965.923076923076,9118.794871794871,386.6996029526373
06-0000013799,공항시장,2778.153846153846,2968.974358974359,386.76004657825086
06-0000027826,증미,6634.128205128205,6262.128205128205,386.9373590900035
06-0000045803,발산,19879.82051282051,20772.97435897436,386.9541896364612
06-0000013441,양천향교,8965.923076923076,9118.794871794871,387.1741148119639
06-0000041576,개화,2470.230769230769,1631.820512820513,387.2699980738185
06-0000020801,개화산,5385.2307692307695,5159.564102564103,387.3294405220213
06-0000013136,화곡,27246.28205128205,25422.128205128207,387.7820061691946
06-0000027438,염창,16735.410256410258,16139.615384615385,387.9254237274052
06-0000029140,공항시장,2778.153846153846,2968.974358974359,387.9444283637041
06-0000013144,가양,20669.30769230769,20122.74358974359,388.4146442492701
06-0000049523,발산,19879.82051282051,20772.97435897436,388.5645894849927
06-0000036910,신방화,6518.641025641025,6320.307692307692,388.6307415320538
06-0000013491,신방화,6518.641025641025,6320.307692307692,388.88621501751095
06-0000027449,염창,16735.410256410258,16139.615384615385,389.1134321102006
06-0000036909,신방화,6518.641025641025,6320.307692307692,389.3544098379444
06-0000030342,신방화,6518.641025641025,6320.307692307692,389.3852415479218
06-0000019673,염창,16735.410256410258,16139.615384615385,389.5650003692471
06-0000027453,염창,16735.410256410258,16139.615384615385,390.16974065219927
06-0000051054,발산,19879.82051282051,20772.97435897436,390.54828468396306
06-0000051053,마곡,9872.205128205129,9996.28205128205,390.90867700914475
06-0000051455,우장산,13611.076923076924,13370.076923076924,391.0253769814061
06-0000051460,마곡,9872.205128205129,9996.28205128205,391.29476742426715
06-0000003358,우장산,13611.076923076924,13370.076923076924,392.3193714340976
06-0000013960,방화,6402.48717948718,6107.538461538462,392.9508462936476
06-0000038121,개화,2470.230769230769,1631.820512820513,393.54506918746404
06-0000027454,염창,16735.410256410258,16139.615384615385,393.85065434477553
06-0000013359,가양,20669.30769230769,20122.74358974359,393.8532602011772
06-0000012179,양천향교,8965.923076923076,9118.794871794871,394.1732877491543
06-0000012024,염창,16735.410256410258,16139.615384615385,394.2959746434636
06-0000035546,증미,6634.128205128205,6262.128205128205,394.56826653983745
06-0000045767,양천향교,8965.923076923076,9118.794871794871,394.6147956411447
06-0000013039,개화산,5385.2307692307695,5159.564102564103,394.7376166679452
06-0000027427,신방화,6518.641025641025,6320.307692307692,394.9154820886684
06-0000049526,발산,19879.82051282051,20772.97435897436,395.49307783384023
06-0000049976,양천향교,8965.923076923076,9118.794871794871,395.76818092270236
06-0000012178,양천향교,8965.923076923076,9118.794871794871,396.59366048218726
06-0000000930,개화산,5385.2307692307695,5159.564102564103,396.8699743824728
06-0000045670,발산,19879.82051282051,20772.97435897436,397.10226012822505
06-0000047710,마곡나루,21288.871794871797,20787.07692307692,397.15743430718095
06-0000052455,등촌,10748.333333333334,10268.076923076924,397.2637479714746
06-0000047803,양천향교,8965.923076923076,9118.794871794871,397.3656547326945
06-0000024410,우장산,13611.076923076924,13370.076923076924,397.6817378595458
06-0000049455,마곡나루,21288.871794871797,20787.07692307692,398.2166145815137
06-0000026764,신방화,6518.641025641025,6320.307692307692,398.24052244226874
06-0000019294,신방화,6518.641025641025,6320.307692307692,398.5204756584852
06-0000045799,발산,19879.82051282051,20772.97435897436,399.262539138884
06-0000049524,발산,19879.82051282051,20772.97435897436,399.4972406837005
06-0000041607,염창,16735.410256410258,16139.615384615385,399.51930632428173
06-0000015722,등촌,10748.333333333334,10268.076923076924,400.45843163247235
06-0000040430,양천향교,8965.923076923076,9118.794871794871,400.7507032171414
06-0000013797,공항시장,2778.153846153846,2968.974358974359,401.05920465815643
06-0000037816,양천향교,8965.923076923076,9118.794871794871,401.17758618167295
06-0000045667,마곡,9872.205128205129,9996.28205128205,401.23198657901673
06-0000048352,발산,19879.82051282051,20772.97435897436,401.30839524040505
06-0000013494,신방화,6518.641025641025,6320.307692307692,401.40236651923664
06-0000019870,신방화,6518.641025641025,6320.307692307692,401.4059848691531
06-0000024424,우장산,13611.076923076924,13370.076923076924,401.46415485937865
06-0000052770,우장산,13611.076923076924,13370.076923076924,401.64945295445284
06-0000052771,우장산,13611.076923076924,13370.076923076924,401.8208731566617
06-0000012371,화곡,27246.28205128205,25422.128205128207,401.95038402016297
06-0000024409,우장산,13611.076923076924,13370.076923076924,402.13835739640496
06-0000052769,우장산,13611.076923076924,13370.076923076924,403.13212976960983
06-0000037744,공항시장,2778.153846153846,2968.974358974359,403.573989051019
06-0000030343,신방화,6518.641025641025,6320.307692307692,403.9399894089609
06-0000037743,공항시장,2778.153846153846,2968.974358974359,404.07528294837175
06-0000037812,공항시장,2778.153846153846,2968.974358974359,404.79124419501755
06-0000038456,염창,16735.410256410258,16139.615384615385,404.8360956537656
06-0000036542,가양,20669.30769230769,20122.74358974359,404.9316526193282
06-0000044384,마곡,9872.205128205129,9996.28205128205,404.9804645541511
06-0000045802,마곡,9872.205128205129,9996.28205128205,404.9985069225691
06-0000035739,등촌,10748.333333333334,10268.076923076924,405.2805499417172
06-0000030496,염창,16735.410256410258,16139.615384615385,405.293279645507
06-0000038122,개화,2470.230769230769,1631.820512820513,405.36266853614876
06-0000045821,신방화,6518.641025641025,6320.307692307692,405.42620107800536
06-0000013179,가양,20669.30769230769,20122.74358974359,405.4444860977623
06-0000024408,우장산,13611.076923076924,13370.076923076924,405.61335414717644
06-0000049525,마곡,9872.205128205129,9996.28205128205,405.8137181165049
06-0000002715,염창,16735.410256410258,16139.615384615385,406.31668970794067
06-0000013951,공항시장,2778.153846153846,2968.974358974359,406.46226490646853
06-0000003350,우장산,13611.076923076924,13370.076923076924,406.74055556078514
06-0000036916,가양,20669.30769230769,20122.74358974359,406.9474554561312
06-0000027398,등촌,10748.333333333334,10268.076923076924,407.0835393540133
06-0000038496,방화,6402.48717948718,6107.538461538462,407.1874942624809
06-0000013302,등촌,10748.333333333334,10268.076923076924,407.2006753620739
06-0000014299,개화산,5385.2307692307695,5159.564102564103,407.39326369511764
06-0000013495,방화,6402.48717948718,6107.538461538462,408.7550515507107
06-0000013150,송정,6145.179487179487,5809.076923076923,408.96935415529487
06-0000037815,양천향교,8965.923076923076,9118.794871794871,409.0832432670063
06-0000048500,등촌,10748.333333333334,10268.076923076924,409.4836648954337
06-0000013802,공항시장,2778.153846153846,2968.974358974359,409.52298384509487
06-0000048501,등촌,10748.333333333334,10268.076923076924,409.79734233037766
06-0000033797,증미,6634.128205128205,6262.128205128205,410.03991975282605
